year,Date,skills,vals,state,job_title
2023,2023-06-01,service,21,WI,Network and Computer Systems Administrators
2023,2023-06-01,software,5,WI,Network and Computer Systems Administrators
2023,2023-06-01,data,3,WI,Network and Computer Systems Administrators
2023,2023-06-01,project,13,WI,Network and Computer Systems Administrators
2023,2023-06-01,office,5,WI,Network and Computer Systems Administrators
2023,2023-06-01,azure,0,WI,Network and Computer Systems Administrators
2023,2023-06-01,process,8,WI,Network and Computer Systems Administrators
2023,2023-06-01,detail,2,WI,Network and Computer Systems Administrators
2023,2023-06-01,problem,5,WI,Network and Computer Systems Administrators
2023,2023-07-01,support,29,WI,Network and Computer Systems Administrators
2023,2023-07-01,service,15,WI,Network and Computer Systems Administrators
2023,2023-07-01,software,15,WI,Network and Computer Systems Administrators
2023,2023-07-01,data,19,WI,Network and Computer Systems Administrators
2023,2023-07-01,project,16,WI,Network and Computer Systems Administrators
2023,2023-07-01,office,1,WI,Network and Computer Systems Administrators
2023,2023-07-01,azure,0,WI,Network and Computer Systems Administrators
2023,2023-07-01,process,24,WI,Network and Computer Systems Administrators
2023,2023-07-01,detail,1,WI,Network and Computer Systems Administrators
2023,2023-07-01,problem,2,WI,Network and Computer Systems Administrators
2023,2023-08-01,support,35,WI,Network and Computer Systems Administrators
2023,2023-08-01,service,23,WI,Network and Computer Systems Administrators
2023,2023-08-01,software,16,WI,Network and Computer Systems Administrators
2023,2023-08-01,data,13,WI,Network and Computer Systems Administrators
2023,2023-08-01,project,20,WI,Network and Computer Systems Administrators
2023,2023-08-01,office,7,WI,Network and Computer Systems Administrators
2023,2023-08-01,azure,0,WI,Network and Computer Systems Administrators
2023,2023-08-01,process,17,WI,Network and Computer Systems Administrators
2023,2023-08-01,detail,5,WI,Network and Computer Systems Administrators
2023,2023-08-01,problem,9,WI,Network and Computer Systems Administrators
2023,2023-09-01,support,40,WI,Network and Computer Systems Administrators
2023,2023-09-01,service,33,WI,Network and Computer Systems Administrators
2023,2023-09-01,software,11,WI,Network and Computer Systems Administrators
2023,2023-09-01,data,5,WI,Network and Computer Systems Administrators
2023,2023-09-01,project,20,WI,Network and Computer Systems Administrators
2023,2023-09-01,office,6,WI,Network and Computer Systems Administrators
2023,2023-09-01,azure,0,WI,Network and Computer Systems Administrators
2023,2023-09-01,process,7,WI,Network and Computer Systems Administrators
2023,2023-09-01,detail,2,WI,Network and Computer Systems Administrators
2023,2023-09-01,problem,5,WI,Network and Computer Systems Administrators
2023,2023-10-01,support,21,WI,Network and Computer Systems Administrators
2023,2023-10-01,service,8,WI,Network and Computer Systems Administrators
2023,2023-10-01,software,11,WI,Network and Computer Systems Administrators
2023,2023-10-01,data,2,WI,Network and Computer Systems Administrators
2023,2023-10-01,project,19,WI,Network and Computer Systems Administrators
2023,2023-10-01,office,8,WI,Network and Computer Systems Administrators
2023,2023-10-01,azure,0,WI,Network and Computer Systems Administrators
2023,2023-10-01,process,8,WI,Network and Computer Systems Administrators
2023,2023-10-01,detail,1,WI,Network and Computer Systems Administrators
2023,2023-10-01,problem,4,WI,Network and Computer Systems Administrators
2023,2023-11-01,support,32,WI,Network and Computer Systems Administrators
2023,2023-11-01,service,26,WI,Network and Computer Systems Administrators
2023,2023-11-01,software,12,WI,Network and Computer Systems Administrators
2023,2023-11-01,data,2,WI,Network and Computer Systems Administrators
2023,2023-11-01,project,26,WI,Network and Computer Systems Administrators
2023,2023-11-01,office,8,WI,Network and Computer Systems Administrators
2023,2023-11-01,azure,0,WI,Network and Computer Systems Administrators
2023,2023-11-01,process,14,WI,Network and Computer Systems Administrators
2023,2023-11-01,detail,0,WI,Network and Computer Systems Administrators
2023,2023-11-01,problem,5,WI,Network and Computer Systems Administrators
2023,2023-12-01,support,20,WI,Network and Computer Systems Administrators
2023,2023-12-01,service,26,WI,Network and Computer Systems Administrators
2023,2023-12-01,software,14,WI,Network and Computer Systems Administrators
2023,2023-12-01,data,16,WI,Network and Computer Systems Administrators
2023,2023-12-01,project,10,WI,Network and Computer Systems Administrators
2023,2023-12-01,office,3,WI,Network and Computer Systems Administrators
2023,2023-12-01,azure,0,WI,Network and Computer Systems Administrators
2023,2023-12-01,process,7,WI,Network and Computer Systems Administrators
2023,2023-12-01,detail,0,WI,Network and Computer Systems Administrators
2023,2023-12-01,problem,1,WI,Network and Computer Systems Administrators
2024,2024-01-01,support,38,WI,Network and Computer Systems Administrators
2024,2024-01-01,service,29,WI,Network and Computer Systems Administrators
2024,2024-01-01,software,5,WI,Network and Computer Systems Administrators
2024,2024-01-01,data,14,WI,Network and Computer Systems Administrators
2024,2024-01-01,project,8,WI,Network and Computer Systems Administrators
2024,2024-01-01,office,5,WI,Network and Computer Systems Administrators
2024,2024-01-01,azure,1,WI,Network and Computer Systems Administrators
2024,2024-01-01,process,5,WI,Network and Computer Systems Administrators
2024,2024-01-01,detail,3,WI,Network and Computer Systems Administrators
2024,2024-01-01,problem,1,WI,Network and Computer Systems Administrators
2024,2024-02-01,support,29,WI,Network and Computer Systems Administrators
2024,2024-02-01,service,18,WI,Network and Computer Systems Administrators
2024,2024-02-01,software,10,WI,Network and Computer Systems Administrators
2024,2024-02-01,data,6,WI,Network and Computer Systems Administrators
2024,2024-02-01,project,14,WI,Network and Computer Systems Administrators
2024,2024-02-01,office,8,WI,Network and Computer Systems Administrators
2024,2024-02-01,azure,0,WI,Network and Computer Systems Administrators
2024,2024-02-01,process,6,WI,Network and Computer Systems Administrators
2024,2024-02-01,detail,5,WI,Network and Computer Systems Administrators
2024,2024-02-01,problem,2,WI,Network and Computer Systems Administrators
2024,2024-03-01,support,66,WI,Network and Computer Systems Administrators
2024,2024-03-01,service,30,WI,Network and Computer Systems Administrators
2024,2024-03-01,software,19,WI,Network and Computer Systems Administrators
2024,2024-03-01,data,16,WI,Network and Computer Systems Administrators
2024,2024-03-01,project,11,WI,Network and Computer Systems Administrators
2024,2024-03-01,office,0,WI,Network and Computer Systems Administrators
2024,2024-03-01,azure,0,WI,Network and Computer Systems Administrators
2024,2024-03-01,process,10,WI,Network and Computer Systems Administrators
2024,2024-03-01,detail,4,WI,Network and Computer Systems Administrators
2024,2024-03-01,problem,10,WI,Network and Computer Systems Administrators
2024,2024-04-01,support,71,WI,Network and Computer Systems Administrators
2024,2024-04-01,service,9,WI,Network and Computer Systems Administrators
2024,2024-04-01,software,4,WI,Network and Computer Systems Administrators
2024,2024-04-01,data,11,WI,Network and Computer Systems Administrators
2024,2024-04-01,project,11,WI,Network and Computer Systems Administrators
2024,2024-04-01,office,1,WI,Network and Computer Systems Administrators
2024,2024-04-01,azure,0,WI,Network and Computer Systems Administrators
2024,2024-04-01,process,10,WI,Network and Computer Systems Administrators
2024,2024-04-01,detail,1,WI,Network and Computer Systems Administrators
2024,2024-04-01,problem,5,WI,Network and Computer Systems Administrators
2024,2024-05-01,support,22,WI,Network and Computer Systems Administrators
2024,2024-05-01,service,18,WI,Network and Computer Systems Administrators
2024,2024-05-01,software,11,WI,Network and Computer Systems Administrators
2024,2024-05-01,data,11,WI,Network and Computer Systems Administrators
2024,2024-05-01,project,5,WI,Network and Computer Systems Administrators
2024,2024-05-01,office,0,WI,Network and Computer Systems Administrators
2024,2024-05-01,azure,0,WI,Network and Computer Systems Administrators
2024,2024-05-01,process,4,WI,Network and Computer Systems Administrators
2024,2024-05-01,detail,0,WI,Network and Computer Systems Administrators
2024,2024-05-01,problem,8,WI,Network and Computer Systems Administrators
2024,2024-06-01,support,22,WI,Network and Computer Systems Administrators
2024,2024-06-01,service,19,WI,Network and Computer Systems Administrators
2024,2024-06-01,software,12,WI,Network and Computer Systems Administrators
2024,2024-06-01,data,8,WI,Network and Computer Systems Administrators
2024,2024-06-01,project,5,WI,Network and Computer Systems Administrators
2024,2024-06-01,office,0,WI,Network and Computer Systems Administrators
2024,2024-06-01,azure,0,WI,Network and Computer Systems Administrators
2024,2024-06-01,process,6,WI,Network and Computer Systems Administrators
2024,2024-06-01,detail,1,WI,Network and Computer Systems Administrators
2024,2024-06-01,problem,8,WI,Network and Computer Systems Administrators
2024,2024-07-01,support,30,WI,Network and Computer Systems Administrators
2024,2024-07-01,service,17,WI,Network and Computer Systems Administrators
2024,2024-07-01,software,14,WI,Network and Computer Systems Administrators
2024,2024-07-01,data,10,WI,Network and Computer Systems Administrators
2024,2024-07-01,project,3,WI,Network and Computer Systems Administrators
2024,2024-07-01,office,1,WI,Network and Computer Systems Administrators
2024,2024-07-01,azure,0,WI,Network and Computer Systems Administrators
2024,2024-07-01,process,1,WI,Network and Computer Systems Administrators
2024,2024-07-01,detail,4,WI,Network and Computer Systems Administrators
2024,2024-07-01,problem,5,WI,Network and Computer Systems Administrators
2024,2024-08-01,support,26,WI,Network and Computer Systems Administrators
2024,2024-08-01,service,10,WI,Network and Computer Systems Administrators
2024,2024-08-01,software,7,WI,Network and Computer Systems Administrators
2024,2024-08-01,data,5,WI,Network and Computer Systems Administrators
2024,2024-08-01,project,5,WI,Network and Computer Systems Administrators
2024,2024-08-01,office,2,WI,Network and Computer Systems Administrators
2024,2024-08-01,azure,0,WI,Network and Computer Systems Administrators
2024,2024-08-01,process,1,WI,Network and Computer Systems Administrators
2024,2024-08-01,detail,2,WI,Network and Computer Systems Administrators
2024,2024-08-01,problem,4,WI,Network and Computer Systems Administrators
2024,2024-09-01,support,24,WI,Network and Computer Systems Administrators
2024,2024-09-01,service,21,WI,Network and Computer Systems Administrators
2024,2024-09-01,software,6,WI,Network and Computer Systems Administrators
2024,2024-09-01,data,7,WI,Network and Computer Systems Administrators
2024,2024-09-01,project,4,WI,Network and Computer Systems Administrators
2024,2024-09-01,office,2,WI,Network and Computer Systems Administrators
2024,2024-09-01,azure,0,WI,Network and Computer Systems Administrators
2024,2024-09-01,process,11,WI,Network and Computer Systems Administrators
2024,2024-09-01,detail,2,WI,Network and Computer Systems Administrators
2024,2024-09-01,problem,1,WI,Network and Computer Systems Administrators
2024,2024-10-01,support,43,WI,Network and Computer Systems Administrators
2024,2024-10-01,service,23,WI,Network and Computer Systems Administrators
2024,2024-10-01,software,6,WI,Network and Computer Systems Administrators
2024,2024-10-01,data,18,WI,Network and Computer Systems Administrators
2024,2024-10-01,project,7,WI,Network and Computer Systems Administrators
2024,2024-10-01,office,2,WI,Network and Computer Systems Administrators
2024,2024-10-01,azure,0,WI,Network and Computer Systems Administrators
2024,2024-10-01,process,10,WI,Network and Computer Systems Administrators
2024,2024-10-01,detail,0,WI,Network and Computer Systems Administrators
2024,2024-10-01,problem,2,WI,Network and Computer Systems Administrators
2024,2024-11-01,support,62,WI,Network and Computer Systems Administrators
2024,2024-11-01,service,21,WI,Network and Computer Systems Administrators
2024,2024-11-01,software,7,WI,Network and Computer Systems Administrators
2024,2024-11-01,data,6,WI,Network and Computer Systems Administrators
2024,2024-11-01,project,9,WI,Network and Computer Systems Administrators
2024,2024-11-01,office,5,WI,Network and Computer Systems Administrators
2024,2024-11-01,azure,0,WI,Network and Computer Systems Administrators
2024,2024-11-01,process,3,WI,Network and Computer Systems Administrators
2024,2024-11-01,detail,3,WI,Network and Computer Systems Administrators
2024,2024-11-01,problem,3,WI,Network and Computer Systems Administrators
2024,2024-12-01,support,21,WI,Network and Computer Systems Administrators
2024,2024-12-01,service,20,WI,Network and Computer Systems Administrators
2024,2024-12-01,software,5,WI,Network and Computer Systems Administrators
2024,2024-12-01,data,7,WI,Network and Computer Systems Administrators
2024,2024-12-01,project,5,WI,Network and Computer Systems Administrators
2024,2024-12-01,office,2,WI,Network and Computer Systems Administrators
2024,2024-12-01,azure,0,WI,Network and Computer Systems Administrators
2024,2024-12-01,process,5,WI,Network and Computer Systems Administrators
2024,2024-12-01,detail,3,WI,Network and Computer Systems Administrators
2024,2024-12-01,problem,3,WI,Network and Computer Systems Administrators
2025,2025-01-01,support,94,WI,Network and Computer Systems Administrators
2025,2025-01-01,service,43,WI,Network and Computer Systems Administrators
2025,2025-01-01,software,17,WI,Network and Computer Systems Administrators
2025,2025-01-01,data,21,WI,Network and Computer Systems Administrators
2025,2025-01-01,project,14,WI,Network and Computer Systems Administrators
2025,2025-01-01,office,10,WI,Network and Computer Systems Administrators
2025,2025-01-01,azure,0,WI,Network and Computer Systems Administrators
2025,2025-01-01,process,10,WI,Network and Computer Systems Administrators
2025,2025-01-01,detail,3,WI,Network and Computer Systems Administrators
2025,2025-01-01,problem,12,WI,Network and Computer Systems Administrators
2021,2021-03-01,support,32,MO,Computer User Support Specialists
2021,2021-03-01,service,17,MO,Computer User Support Specialists
2021,2021-03-01,technology,15,MO,Computer User Support Specialists
2021,2021-03-01,software,14,MO,Computer User Support Specialists
2021,2021-03-01,office,3,MO,Computer User Support Specialists
2021,2021-03-01,process,17,MO,Computer User Support Specialists
2021,2021-03-01,project,9,MO,Computer User Support Specialists
2021,2021-03-01,problem,8,MO,Computer User Support Specialists
2021,2021-03-01,excel,5,MO,Computer User Support Specialists
2021,2021-03-01,data,6,MO,Computer User Support Specialists
2023,2023-05-01,support,30,MO,Computer User Support Specialists
2023,2023-05-01,service,19,MO,Computer User Support Specialists
2023,2023-05-01,technology,10,MO,Computer User Support Specialists
2023,2023-05-01,software,11,MO,Computer User Support Specialists
2023,2023-05-01,office,3,MO,Computer User Support Specialists
2023,2023-05-01,process,11,MO,Computer User Support Specialists
2023,2023-05-01,project,7,MO,Computer User Support Specialists
2023,2023-05-01,problem,8,MO,Computer User Support Specialists
2023,2023-05-01,excel,0,MO,Computer User Support Specialists
2023,2023-05-01,data,3,MO,Computer User Support Specialists
2023,2023-06-01,support,53,MO,Computer User Support Specialists
2023,2023-06-01,service,34,MO,Computer User Support Specialists
2023,2023-06-01,technology,11,MO,Computer User Support Specialists
2023,2023-06-01,software,14,MO,Computer User Support Specialists
2023,2023-06-01,office,2,MO,Computer User Support Specialists
2023,2023-06-01,process,15,MO,Computer User Support Specialists
2023,2023-06-01,project,43,MO,Computer User Support Specialists
2023,2023-06-01,problem,33,MO,Computer User Support Specialists
2023,2023-06-01,excel,1,MO,Computer User Support Specialists
2023,2023-06-01,data,11,MO,Computer User Support Specialists
2023,2023-07-01,support,49,MO,Computer User Support Specialists
2023,2023-07-01,service,31,MO,Computer User Support Specialists
2023,2023-07-01,technology,11,MO,Computer User Support Specialists
2023,2023-07-01,software,15,MO,Computer User Support Specialists
2023,2023-07-01,office,4,MO,Computer User Support Specialists
2023,2023-07-01,process,17,MO,Computer User Support Specialists
2023,2023-07-01,project,14,MO,Computer User Support Specialists
2023,2023-07-01,problem,16,MO,Computer User Support Specialists
2023,2023-07-01,excel,1,MO,Computer User Support Specialists
2023,2023-07-01,data,10,MO,Computer User Support Specialists
2023,2023-08-01,support,57,MO,Computer User Support Specialists
2023,2023-08-01,service,25,MO,Computer User Support Specialists
2023,2023-08-01,technology,19,MO,Computer User Support Specialists
2023,2023-08-01,software,23,MO,Computer User Support Specialists
2023,2023-08-01,office,6,MO,Computer User Support Specialists
2023,2023-08-01,process,19,MO,Computer User Support Specialists
2023,2023-08-01,project,10,MO,Computer User Support Specialists
2023,2023-08-01,problem,22,MO,Computer User Support Specialists
2023,2023-08-01,excel,6,MO,Computer User Support Specialists
2023,2023-08-01,data,10,MO,Computer User Support Specialists
2023,2023-09-01,support,47,MO,Computer User Support Specialists
2023,2023-09-01,service,17,MO,Computer User Support Specialists
2023,2023-09-01,technology,16,MO,Computer User Support Specialists
2023,2023-09-01,software,16,MO,Computer User Support Specialists
2023,2023-09-01,office,1,MO,Computer User Support Specialists
2023,2023-09-01,process,5,MO,Computer User Support Specialists
2023,2023-09-01,project,8,MO,Computer User Support Specialists
2023,2023-09-01,problem,13,MO,Computer User Support Specialists
2023,2023-09-01,excel,1,MO,Computer User Support Specialists
2023,2023-09-01,data,10,MO,Computer User Support Specialists
2023,2023-10-01,support,37,MO,Computer User Support Specialists
2023,2023-10-01,service,20,MO,Computer User Support Specialists
2023,2023-10-01,technology,28,MO,Computer User Support Specialists
2023,2023-10-01,software,25,MO,Computer User Support Specialists
2023,2023-10-01,office,2,MO,Computer User Support Specialists
2023,2023-10-01,process,22,MO,Computer User Support Specialists
2023,2023-10-01,project,7,MO,Computer User Support Specialists
2023,2023-10-01,problem,25,MO,Computer User Support Specialists
2023,2023-10-01,excel,0,MO,Computer User Support Specialists
2023,2023-10-01,data,12,MO,Computer User Support Specialists
2023,2023-11-01,support,42,MO,Computer User Support Specialists
2023,2023-11-01,service,16,MO,Computer User Support Specialists
2023,2023-11-01,technology,4,MO,Computer User Support Specialists
2023,2023-11-01,software,13,MO,Computer User Support Specialists
2023,2023-11-01,office,6,MO,Computer User Support Specialists
2023,2023-11-01,process,6,MO,Computer User Support Specialists
2023,2023-11-01,project,11,MO,Computer User Support Specialists
2023,2023-11-01,problem,10,MO,Computer User Support Specialists
2023,2023-11-01,excel,1,MO,Computer User Support Specialists
2023,2023-11-01,data,8,MO,Computer User Support Specialists
2023,2023-12-01,support,32,MO,Computer User Support Specialists
2023,2023-12-01,service,20,MO,Computer User Support Specialists
2023,2023-12-01,technology,5,MO,Computer User Support Specialists
2023,2023-12-01,software,11,MO,Computer User Support Specialists
2023,2023-12-01,office,4,MO,Computer User Support Specialists
2023,2023-12-01,process,13,MO,Computer User Support Specialists
2023,2023-12-01,project,9,MO,Computer User Support Specialists
2023,2023-12-01,problem,9,MO,Computer User Support Specialists
2023,2023-12-01,excel,0,MO,Computer User Support Specialists
2023,2023-12-01,data,4,MO,Computer User Support Specialists
2024,2024-01-01,support,36,MO,Computer User Support Specialists
2024,2024-01-01,service,25,MO,Computer User Support Specialists
2024,2024-01-01,technology,8,MO,Computer User Support Specialists
2024,2024-01-01,software,10,MO,Computer User Support Specialists
2024,2024-01-01,office,6,MO,Computer User Support Specialists
2024,2024-01-01,process,16,MO,Computer User Support Specialists
2024,2024-01-01,project,10,MO,Computer User Support Specialists
2024,2024-01-01,problem,8,MO,Computer User Support Specialists
2024,2024-01-01,excel,4,MO,Computer User Support Specialists
2024,2024-01-01,data,6,MO,Computer User Support Specialists
2024,2024-02-01,support,40,MO,Computer User Support Specialists
2024,2024-02-01,service,26,MO,Computer User Support Specialists
2024,2024-02-01,technology,25,MO,Computer User Support Specialists
2024,2024-02-01,software,15,MO,Computer User Support Specialists
2024,2024-02-01,office,6,MO,Computer User Support Specialists
2024,2024-02-01,process,9,MO,Computer User Support Specialists
2024,2024-02-01,project,10,MO,Computer User Support Specialists
2024,2024-02-01,problem,16,MO,Computer User Support Specialists
2024,2024-02-01,excel,1,MO,Computer User Support Specialists
2024,2024-02-01,data,8,MO,Computer User Support Specialists
2024,2024-03-01,support,37,MO,Computer User Support Specialists
2024,2024-03-01,service,26,MO,Computer User Support Specialists
2024,2024-03-01,technology,3,MO,Computer User Support Specialists
2024,2024-03-01,software,8,MO,Computer User Support Specialists
2024,2024-03-01,office,15,MO,Computer User Support Specialists
2024,2024-03-01,process,16,MO,Computer User Support Specialists
2024,2024-03-01,project,7,MO,Computer User Support Specialists
2024,2024-03-01,problem,11,MO,Computer User Support Specialists
2024,2024-03-01,excel,4,MO,Computer User Support Specialists
2024,2024-03-01,data,5,MO,Computer User Support Specialists
2024,2024-04-01,support,50,MO,Computer User Support Specialists
2024,2024-04-01,service,31,MO,Computer User Support Specialists
2024,2024-04-01,technology,8,MO,Computer User Support Specialists
2024,2024-04-01,software,15,MO,Computer User Support Specialists
2024,2024-04-01,office,20,MO,Computer User Support Specialists
2024,2024-04-01,process,10,MO,Computer User Support Specialists
2024,2024-04-01,project,13,MO,Computer User Support Specialists
2024,2024-04-01,problem,18,MO,Computer User Support Specialists
2024,2024-04-01,excel,1,MO,Computer User Support Specialists
2024,2024-04-01,data,5,MO,Computer User Support Specialists
2024,2024-05-01,support,33,MO,Computer User Support Specialists
2024,2024-05-01,service,33,MO,Computer User Support Specialists
2024,2024-05-01,technology,4,MO,Computer User Support Specialists
2024,2024-05-01,software,5,MO,Computer User Support Specialists
2024,2024-05-01,office,3,MO,Computer User Support Specialists
2024,2024-05-01,process,10,MO,Computer User Support Specialists
2024,2024-05-01,project,12,MO,Computer User Support Specialists
2024,2024-05-01,problem,10,MO,Computer User Support Specialists
2024,2024-05-01,excel,4,MO,Computer User Support Specialists
2024,2024-05-01,data,4,MO,Computer User Support Specialists
2024,2024-06-01,support,33,MO,Computer User Support Specialists
2024,2024-06-01,service,45,MO,Computer User Support Specialists
2024,2024-06-01,technology,4,MO,Computer User Support Specialists
2024,2024-06-01,software,6,MO,Computer User Support Specialists
2024,2024-06-01,office,6,MO,Computer User Support Specialists
2024,2024-06-01,process,5,MO,Computer User Support Specialists
2024,2024-06-01,project,8,MO,Computer User Support Specialists
2024,2024-06-01,problem,11,MO,Computer User Support Specialists
2024,2024-06-01,excel,4,MO,Computer User Support Specialists
2024,2024-06-01,data,1,MO,Computer User Support Specialists
2024,2024-07-01,support,57,MO,Computer User Support Specialists
2024,2024-07-01,service,36,MO,Computer User Support Specialists
2024,2024-07-01,technology,8,MO,Computer User Support Specialists
2024,2024-07-01,software,17,MO,Computer User Support Specialists
2024,2024-07-01,office,7,MO,Computer User Support Specialists
2024,2024-07-01,process,12,MO,Computer User Support Specialists
2024,2024-07-01,project,9,MO,Computer User Support Specialists
2024,2024-07-01,problem,11,MO,Computer User Support Specialists
2024,2024-07-01,excel,2,MO,Computer User Support Specialists
2024,2024-07-01,data,4,MO,Computer User Support Specialists
2024,2024-08-01,support,39,MO,Computer User Support Specialists
2024,2024-08-01,service,27,MO,Computer User Support Specialists
2024,2024-08-01,technology,3,MO,Computer User Support Specialists
2024,2024-08-01,software,11,MO,Computer User Support Specialists
2024,2024-08-01,office,4,MO,Computer User Support Specialists
2024,2024-08-01,process,22,MO,Computer User Support Specialists
2024,2024-08-01,project,6,MO,Computer User Support Specialists
2024,2024-08-01,problem,9,MO,Computer User Support Specialists
2024,2024-08-01,excel,2,MO,Computer User Support Specialists
2024,2024-08-01,data,5,MO,Computer User Support Specialists
2024,2024-09-01,support,54,MO,Computer User Support Specialists
2024,2024-09-01,service,42,MO,Computer User Support Specialists
2024,2024-09-01,technology,2,MO,Computer User Support Specialists
2024,2024-09-01,software,9,MO,Computer User Support Specialists
2024,2024-09-01,office,6,MO,Computer User Support Specialists
2024,2024-09-01,process,5,MO,Computer User Support Specialists
2024,2024-09-01,project,8,MO,Computer User Support Specialists
2024,2024-09-01,problem,7,MO,Computer User Support Specialists
2024,2024-09-01,excel,3,MO,Computer User Support Specialists
2024,2024-09-01,data,11,MO,Computer User Support Specialists
2024,2024-10-01,support,54,MO,Computer User Support Specialists
2024,2024-10-01,service,40,MO,Computer User Support Specialists
2024,2024-10-01,technology,2,MO,Computer User Support Specialists
2024,2024-10-01,software,6,MO,Computer User Support Specialists
2024,2024-10-01,office,2,MO,Computer User Support Specialists
2024,2024-10-01,process,22,MO,Computer User Support Specialists
2024,2024-10-01,project,6,MO,Computer User Support Specialists
2024,2024-10-01,problem,9,MO,Computer User Support Specialists
2024,2024-10-01,excel,6,MO,Computer User Support Specialists
2024,2024-10-01,data,13,MO,Computer User Support Specialists
2024,2024-11-01,support,48,MO,Computer User Support Specialists
2024,2024-11-01,service,38,MO,Computer User Support Specialists
2024,2024-11-01,technology,4,MO,Computer User Support Specialists
2024,2024-11-01,software,15,MO,Computer User Support Specialists
2024,2024-11-01,office,2,MO,Computer User Support Specialists
2024,2024-11-01,process,13,MO,Computer User Support Specialists
2024,2024-11-01,project,10,MO,Computer User Support Specialists
2024,2024-11-01,problem,6,MO,Computer User Support Specialists
2024,2024-11-01,excel,7,MO,Computer User Support Specialists
2024,2024-11-01,data,8,MO,Computer User Support Specialists
2024,2024-12-01,support,38,MO,Computer User Support Specialists
2024,2024-12-01,service,34,MO,Computer User Support Specialists
2024,2024-12-01,technology,5,MO,Computer User Support Specialists
2024,2024-12-01,software,8,MO,Computer User Support Specialists
2024,2024-12-01,office,4,MO,Computer User Support Specialists
2024,2024-12-01,process,11,MO,Computer User Support Specialists
2024,2024-12-01,project,3,MO,Computer User Support Specialists
2024,2024-12-01,problem,11,MO,Computer User Support Specialists
2024,2024-12-01,excel,1,MO,Computer User Support Specialists
2024,2024-12-01,data,3,MO,Computer User Support Specialists
2025,2025-01-01,support,104,MO,Computer User Support Specialists
2025,2025-01-01,service,41,MO,Computer User Support Specialists
2025,2025-01-01,technology,8,MO,Computer User Support Specialists
2025,2025-01-01,software,46,MO,Computer User Support Specialists
2025,2025-01-01,office,8,MO,Computer User Support Specialists
2025,2025-01-01,process,23,MO,Computer User Support Specialists
2025,2025-01-01,project,16,MO,Computer User Support Specialists
2025,2025-01-01,problem,16,MO,Computer User Support Specialists
2025,2025-01-01,excel,4,MO,Computer User Support Specialists
2025,2025-01-01,data,24,MO,Computer User Support Specialists
2021,2021-03-01,support,29,WI,Computer User Support Specialists
2021,2021-03-01,service,14,WI,Computer User Support Specialists
2021,2021-03-01,technology,4,WI,Computer User Support Specialists
2021,2021-03-01,software,8,WI,Computer User Support Specialists
2021,2021-03-01,office,4,WI,Computer User Support Specialists
2021,2021-03-01,process,12,WI,Computer User Support Specialists
2021,2021-03-01,project,10,WI,Computer User Support Specialists
2021,2021-03-01,problem,5,WI,Computer User Support Specialists
2021,2021-03-01,excel,1,WI,Computer User Support Specialists
2021,2021-03-01,data,7,WI,Computer User Support Specialists
2023,2023-05-01,support,49,WI,Computer User Support Specialists
2023,2023-05-01,service,26,WI,Computer User Support Specialists
2023,2023-05-01,technology,19,WI,Computer User Support Specialists
2023,2023-05-01,software,10,WI,Computer User Support Specialists
2023,2023-05-01,office,2,WI,Computer User Support Specialists
2023,2023-05-01,process,17,WI,Computer User Support Specialists
2023,2023-05-01,project,7,WI,Computer User Support Specialists
2023,2023-05-01,problem,9,WI,Computer User Support Specialists
2023,2023-05-01,excel,2,WI,Computer User Support Specialists
2023,2023-05-01,data,6,WI,Computer User Support Specialists
2023,2023-06-01,support,87,WI,Computer User Support Specialists
2023,2023-06-01,service,47,WI,Computer User Support Specialists
2023,2023-06-01,technology,29,WI,Computer User Support Specialists
2023,2023-06-01,software,21,WI,Computer User Support Specialists
2023,2023-06-01,office,8,WI,Computer User Support Specialists
2023,2023-06-01,process,16,WI,Computer User Support Specialists
2023,2023-06-01,project,27,WI,Computer User Support Specialists
2023,2023-06-01,problem,27,WI,Computer User Support Specialists
2023,2023-06-01,excel,1,WI,Computer User Support Specialists
2023,2023-06-01,data,15,WI,Computer User Support Specialists
2023,2023-07-01,support,72,WI,Computer User Support Specialists
2023,2023-07-01,service,29,WI,Computer User Support Specialists
2023,2023-07-01,technology,26,WI,Computer User Support Specialists
2023,2023-07-01,software,16,WI,Computer User Support Specialists
2023,2023-07-01,office,6,WI,Computer User Support Specialists
2023,2023-07-01,process,10,WI,Computer User Support Specialists
2023,2023-07-01,project,12,WI,Computer User Support Specialists
2023,2023-07-01,problem,15,WI,Computer User Support Specialists
2023,2023-07-01,excel,2,WI,Computer User Support Specialists
2023,2023-07-01,data,11,WI,Computer User Support Specialists
2023,2023-08-01,support,96,WI,Computer User Support Specialists
2023,2023-08-01,service,36,WI,Computer User Support Specialists
2023,2023-08-01,technology,25,WI,Computer User Support Specialists
2023,2023-08-01,software,25,WI,Computer User Support Specialists
2023,2023-08-01,office,17,WI,Computer User Support Specialists
2023,2023-08-01,process,13,WI,Computer User Support Specialists
2023,2023-08-01,project,9,WI,Computer User Support Specialists
2023,2023-08-01,problem,25,WI,Computer User Support Specialists
2023,2023-08-01,excel,6,WI,Computer User Support Specialists
2023,2023-08-01,data,7,WI,Computer User Support Specialists
2023,2023-09-01,support,69,WI,Computer User Support Specialists
2023,2023-09-01,service,35,WI,Computer User Support Specialists
2023,2023-09-01,technology,17,WI,Computer User Support Specialists
2023,2023-09-01,software,21,WI,Computer User Support Specialists
