year,Date,skills,vals,state,job_title
2023,2023-02-01,preparation,0,MO,"Cooks, Restaurant"
2023,2023-02-01,app,21,MO,"Cooks, Restaurant"
2023,2023-03-01,teamwork,0,MO,"Cooks, Restaurant"
2023,2023-03-01,measure,2,MO,"Cooks, Restaurant"
2023,2023-03-01,detail,3,MO,"Cooks, Restaurant"
2023,2023-03-01,order,1,MO,"Cooks, Restaurant"
2023,2023-03-01,excel,0,MO,"Cooks, Restaurant"
2023,2023-03-01,register,0,MO,"Cooks, Restaurant"
2023,2023-03-01,control,0,MO,"Cooks, Restaurant"
2023,2023-03-01,communication,2,MO,"Cooks, Restaurant"
2023,2023-03-01,preparation,0,MO,"Cooks, Restaurant"
2023,2023-03-01,app,9,MO,"Cooks, Restaurant"
2023,2023-04-01,teamwork,0,MO,"Cooks, Restaurant"
2023,2023-04-01,measure,2,MO,"Cooks, Restaurant"
2023,2023-04-01,detail,1,MO,"Cooks, Restaurant"
2023,2023-04-01,order,7,MO,"Cooks, Restaurant"
2023,2023-04-01,excel,0,MO,"Cooks, Restaurant"
2023,2023-04-01,register,0,MO,"Cooks, Restaurant"
2023,2023-04-01,control,0,MO,"Cooks, Restaurant"
2023,2023-04-01,communication,0,MO,"Cooks, Restaurant"
2023,2023-04-01,preparation,2,MO,"Cooks, Restaurant"
2023,2023-04-01,app,10,MO,"Cooks, Restaurant"
2023,2023-05-01,teamwork,0,MO,"Cooks, Restaurant"
2023,2023-05-01,measure,0,MO,"Cooks, Restaurant"
2023,2023-05-01,detail,0,MO,"Cooks, Restaurant"
2023,2023-05-01,order,2,MO,"Cooks, Restaurant"
2023,2023-05-01,excel,0,MO,"Cooks, Restaurant"
2023,2023-05-01,register,0,MO,"Cooks, Restaurant"
2023,2023-05-01,control,0,MO,"Cooks, Restaurant"
2023,2023-05-01,communication,1,MO,"Cooks, Restaurant"
2023,2023-05-01,preparation,2,MO,"Cooks, Restaurant"
2023,2023-05-01,app,8,MO,"Cooks, Restaurant"
2023,2023-06-01,teamwork,12,MO,"Cooks, Restaurant"
2023,2023-06-01,measure,3,MO,"Cooks, Restaurant"
2023,2023-06-01,detail,1,MO,"Cooks, Restaurant"
2023,2023-06-01,order,12,MO,"Cooks, Restaurant"
2023,2023-06-01,excel,0,MO,"Cooks, Restaurant"
2023,2023-06-01,register,0,MO,"Cooks, Restaurant"
2023,2023-06-01,control,0,MO,"Cooks, Restaurant"
2023,2023-06-01,communication,1,MO,"Cooks, Restaurant"
2023,2023-06-01,preparation,16,MO,"Cooks, Restaurant"
2023,2023-06-01,app,14,MO,"Cooks, Restaurant"
2023,2023-07-01,teamwork,79,MO,"Cooks, Restaurant"
2023,2023-07-01,measure,1,MO,"Cooks, Restaurant"
2023,2023-07-01,detail,1,MO,"Cooks, Restaurant"
2023,2023-07-01,order,1,MO,"Cooks, Restaurant"
2023,2023-07-01,excel,0,MO,"Cooks, Restaurant"
2023,2023-07-01,register,0,MO,"Cooks, Restaurant"
2023,2023-07-01,control,0,MO,"Cooks, Restaurant"
2023,2023-07-01,communication,20,MO,"Cooks, Restaurant"
2023,2023-07-01,preparation,9,MO,"Cooks, Restaurant"
2023,2023-07-01,app,9,MO,"Cooks, Restaurant"
2023,2023-08-01,teamwork,286,MO,"Cooks, Restaurant"
2023,2023-08-01,measure,3,MO,"Cooks, Restaurant"
2023,2023-08-01,detail,1,MO,"Cooks, Restaurant"
2023,2023-08-01,order,5,MO,"Cooks, Restaurant"
2023,2023-08-01,excel,0,MO,"Cooks, Restaurant"
2023,2023-08-01,register,0,MO,"Cooks, Restaurant"
2023,2023-08-01,control,0,MO,"Cooks, Restaurant"
2023,2023-08-01,communication,149,MO,"Cooks, Restaurant"
2023,2023-08-01,preparation,4,MO,"Cooks, Restaurant"
2023,2023-08-01,app,18,MO,"Cooks, Restaurant"
2023,2023-09-01,teamwork,245,MO,"Cooks, Restaurant"
2023,2023-09-01,measure,1,MO,"Cooks, Restaurant"
2023,2023-09-01,detail,1,MO,"Cooks, Restaurant"
2023,2023-09-01,order,3,MO,"Cooks, Restaurant"
2023,2023-09-01,excel,0,MO,"Cooks, Restaurant"
2023,2023-09-01,register,0,MO,"Cooks, Restaurant"
2023,2023-09-01,control,0,MO,"Cooks, Restaurant"
2023,2023-09-01,communication,65,MO,"Cooks, Restaurant"
2023,2023-09-01,preparation,3,MO,"Cooks, Restaurant"
2023,2023-09-01,app,7,MO,"Cooks, Restaurant"
2023,2023-10-01,teamwork,44,MO,"Cooks, Restaurant"
2023,2023-10-01,measure,2,MO,"Cooks, Restaurant"
2023,2023-10-01,detail,1,MO,"Cooks, Restaurant"
2023,2023-10-01,order,0,MO,"Cooks, Restaurant"
2023,2023-10-01,excel,0,MO,"Cooks, Restaurant"
2023,2023-10-01,register,0,MO,"Cooks, Restaurant"
2023,2023-10-01,control,0,MO,"Cooks, Restaurant"
2023,2023-10-01,communication,30,MO,"Cooks, Restaurant"
2023,2023-10-01,preparation,6,MO,"Cooks, Restaurant"
2023,2023-10-01,app,12,MO,"Cooks, Restaurant"
2023,2023-11-01,teamwork,23,MO,"Cooks, Restaurant"
2023,2023-11-01,measure,4,MO,"Cooks, Restaurant"
2023,2023-11-01,detail,1,MO,"Cooks, Restaurant"
2023,2023-11-01,order,0,MO,"Cooks, Restaurant"
2023,2023-11-01,excel,0,MO,"Cooks, Restaurant"
2023,2023-11-01,register,0,MO,"Cooks, Restaurant"
2023,2023-11-01,control,0,MO,"Cooks, Restaurant"
2023,2023-11-01,communication,33,MO,"Cooks, Restaurant"
2023,2023-11-01,preparation,2,MO,"Cooks, Restaurant"
2023,2023-11-01,app,10,MO,"Cooks, Restaurant"
2023,2023-12-01,teamwork,28,MO,"Cooks, Restaurant"
2023,2023-12-01,measure,0,MO,"Cooks, Restaurant"
2023,2023-12-01,detail,0,MO,"Cooks, Restaurant"
2023,2023-12-01,order,0,MO,"Cooks, Restaurant"
2023,2023-12-01,excel,0,MO,"Cooks, Restaurant"
2023,2023-12-01,register,0,MO,"Cooks, Restaurant"
2023,2023-12-01,control,0,MO,"Cooks, Restaurant"
2023,2023-12-01,communication,5,MO,"Cooks, Restaurant"
2023,2023-12-01,preparation,0,MO,"Cooks, Restaurant"
2023,2023-12-01,app,3,MO,"Cooks, Restaurant"
2024,2024-01-01,teamwork,37,MO,"Cooks, Restaurant"
2024,2024-01-01,measure,3,MO,"Cooks, Restaurant"
2024,2024-01-01,detail,3,MO,"Cooks, Restaurant"
2024,2024-01-01,order,2,MO,"Cooks, Restaurant"
2024,2024-01-01,excel,0,MO,"Cooks, Restaurant"
2024,2024-01-01,register,0,MO,"Cooks, Restaurant"
2024,2024-01-01,control,0,MO,"Cooks, Restaurant"
2024,2024-01-01,communication,15,MO,"Cooks, Restaurant"
2024,2024-01-01,preparation,0,MO,"Cooks, Restaurant"
2024,2024-01-01,app,59,MO,"Cooks, Restaurant"
2024,2024-02-01,teamwork,27,MO,"Cooks, Restaurant"
2024,2024-02-01,measure,1,MO,"Cooks, Restaurant"
2024,2024-02-01,detail,5,MO,"Cooks, Restaurant"
2024,2024-02-01,order,1,MO,"Cooks, Restaurant"
2024,2024-02-01,excel,0,MO,"Cooks, Restaurant"
2024,2024-02-01,register,0,MO,"Cooks, Restaurant"
2024,2024-02-01,control,1,MO,"Cooks, Restaurant"
2024,2024-02-01,communication,8,MO,"Cooks, Restaurant"
2024,2024-02-01,preparation,4,MO,"Cooks, Restaurant"
2024,2024-02-01,app,15,MO,"Cooks, Restaurant"
2024,2024-03-01,teamwork,20,MO,"Cooks, Restaurant"
2024,2024-03-01,measure,1,MO,"Cooks, Restaurant"
2024,2024-03-01,detail,5,MO,"Cooks, Restaurant"
2024,2024-03-01,order,0,MO,"Cooks, Restaurant"
2024,2024-03-01,excel,0,MO,"Cooks, Restaurant"
2024,2024-03-01,register,0,MO,"Cooks, Restaurant"
2024,2024-03-01,control,0,MO,"Cooks, Restaurant"
2024,2024-03-01,communication,17,MO,"Cooks, Restaurant"
2024,2024-03-01,preparation,4,MO,"Cooks, Restaurant"
2024,2024-03-01,app,6,MO,"Cooks, Restaurant"
2024,2024-04-01,teamwork,13,MO,"Cooks, Restaurant"
2024,2024-04-01,measure,2,MO,"Cooks, Restaurant"
2024,2024-04-01,detail,12,MO,"Cooks, Restaurant"
2024,2024-04-01,order,5,MO,"Cooks, Restaurant"
2024,2024-04-01,excel,0,MO,"Cooks, Restaurant"
2024,2024-04-01,register,0,MO,"Cooks, Restaurant"
2024,2024-04-01,control,0,MO,"Cooks, Restaurant"
2024,2024-04-01,communication,7,MO,"Cooks, Restaurant"
2024,2024-04-01,preparation,5,MO,"Cooks, Restaurant"
2024,2024-04-01,app,5,MO,"Cooks, Restaurant"
2024,2024-05-01,teamwork,7,MO,"Cooks, Restaurant"
2024,2024-05-01,measure,0,MO,"Cooks, Restaurant"
2024,2024-05-01,detail,16,MO,"Cooks, Restaurant"
2024,2024-05-01,order,0,MO,"Cooks, Restaurant"
2024,2024-05-01,excel,0,MO,"Cooks, Restaurant"
2024,2024-05-01,register,0,MO,"Cooks, Restaurant"
2024,2024-05-01,control,0,MO,"Cooks, Restaurant"
2024,2024-05-01,communication,8,MO,"Cooks, Restaurant"
2024,2024-05-01,preparation,5,MO,"Cooks, Restaurant"
2024,2024-05-01,app,3,MO,"Cooks, Restaurant"
2024,2024-06-01,teamwork,5,MO,"Cooks, Restaurant"
2024,2024-06-01,measure,4,MO,"Cooks, Restaurant"
2024,2024-06-01,detail,10,MO,"Cooks, Restaurant"
2024,2024-06-01,order,2,MO,"Cooks, Restaurant"
2024,2024-06-01,excel,0,MO,"Cooks, Restaurant"
2024,2024-06-01,register,0,MO,"Cooks, Restaurant"
2024,2024-06-01,control,0,MO,"Cooks, Restaurant"
2024,2024-06-01,communication,5,MO,"Cooks, Restaurant"
2024,2024-06-01,preparation,8,MO,"Cooks, Restaurant"
2024,2024-06-01,app,6,MO,"Cooks, Restaurant"
2024,2024-07-01,teamwork,7,MO,"Cooks, Restaurant"
2024,2024-07-01,measure,0,MO,"Cooks, Restaurant"
2024,2024-07-01,detail,13,MO,"Cooks, Restaurant"
2024,2024-07-01,order,4,MO,"Cooks, Restaurant"
2024,2024-07-01,excel,0,MO,"Cooks, Restaurant"
2024,2024-07-01,register,0,MO,"Cooks, Restaurant"
2024,2024-07-01,control,4,MO,"Cooks, Restaurant"
2024,2024-07-01,communication,3,MO,"Cooks, Restaurant"
2024,2024-07-01,preparation,1,MO,"Cooks, Restaurant"
2024,2024-07-01,app,10,MO,"Cooks, Restaurant"
2024,2024-08-01,teamwork,10,MO,"Cooks, Restaurant"
2024,2024-08-01,measure,2,MO,"Cooks, Restaurant"
2024,2024-08-01,detail,11,MO,"Cooks, Restaurant"
2024,2024-08-01,order,2,MO,"Cooks, Restaurant"
2024,2024-08-01,excel,0,MO,"Cooks, Restaurant"
2024,2024-08-01,register,0,MO,"Cooks, Restaurant"
2024,2024-08-01,control,27,MO,"Cooks, Restaurant"
2024,2024-08-01,communication,6,MO,"Cooks, Restaurant"
2024,2024-08-01,preparation,3,MO,"Cooks, Restaurant"
2024,2024-08-01,app,12,MO,"Cooks, Restaurant"
2024,2024-09-01,teamwork,11,MO,"Cooks, Restaurant"
2024,2024-09-01,measure,0,MO,"Cooks, Restaurant"
2024,2024-09-01,detail,7,MO,"Cooks, Restaurant"
2024,2024-09-01,order,5,MO,"Cooks, Restaurant"
2024,2024-09-01,excel,0,MO,"Cooks, Restaurant"
2024,2024-09-01,register,0,MO,"Cooks, Restaurant"
2024,2024-09-01,control,5,MO,"Cooks, Restaurant"
2024,2024-09-01,communication,15,MO,"Cooks, Restaurant"
2024,2024-09-01,preparation,1,MO,"Cooks, Restaurant"
2024,2024-09-01,app,12,MO,"Cooks, Restaurant"
2024,2024-10-01,teamwork,12,MO,"Cooks, Restaurant"
2024,2024-10-01,measure,2,MO,"Cooks, Restaurant"
2024,2024-10-01,detail,18,MO,"Cooks, Restaurant"
2024,2024-10-01,order,2,MO,"Cooks, Restaurant"
2024,2024-10-01,excel,0,MO,"Cooks, Restaurant"
2024,2024-10-01,register,0,MO,"Cooks, Restaurant"
2024,2024-10-01,control,0,MO,"Cooks, Restaurant"
2024,2024-10-01,communication,8,MO,"Cooks, Restaurant"
2024,2024-10-01,preparation,4,MO,"Cooks, Restaurant"
2024,2024-10-01,app,3,MO,"Cooks, Restaurant"
2024,2024-11-01,teamwork,7,MO,"Cooks, Restaurant"
2024,2024-11-01,measure,0,MO,"Cooks, Restaurant"
2024,2024-11-01,detail,13,MO,"Cooks, Restaurant"
2024,2024-11-01,order,0,MO,"Cooks, Restaurant"
2024,2024-11-01,excel,0,MO,"Cooks, Restaurant"
2024,2024-11-01,register,0,MO,"Cooks, Restaurant"
2024,2024-11-01,control,0,MO,"Cooks, Restaurant"
2024,2024-11-01,communication,1,MO,"Cooks, Restaurant"
2024,2024-11-01,preparation,2,MO,"Cooks, Restaurant"
2024,2024-11-01,app,30,MO,"Cooks, Restaurant"
2024,2024-12-01,teamwork,0,MO,"Cooks, Restaurant"
2024,2024-12-01,measure,0,MO,"Cooks, Restaurant"
2024,2024-12-01,detail,9,MO,"Cooks, Restaurant"
2024,2024-12-01,order,1,MO,"Cooks, Restaurant"
2024,2024-12-01,excel,0,MO,"Cooks, Restaurant"
2024,2024-12-01,register,0,MO,"Cooks, Restaurant"
2024,2024-12-01,control,0,MO,"Cooks, Restaurant"
2024,2024-12-01,communication,1,MO,"Cooks, Restaurant"
2024,2024-12-01,preparation,0,MO,"Cooks, Restaurant"
2024,2024-12-01,app,6,MO,"Cooks, Restaurant"
2025,2025-01-01,teamwork,0,MO,"Cooks, Restaurant"
2025,2025-01-01,measure,5,MO,"Cooks, Restaurant"
2025,2025-01-01,detail,8,MO,"Cooks, Restaurant"
2025,2025-01-01,order,12,MO,"Cooks, Restaurant"
2025,2025-01-01,excel,0,MO,"Cooks, Restaurant"
2025,2025-01-01,register,0,MO,"Cooks, Restaurant"
2025,2025-01-01,control,0,MO,"Cooks, Restaurant"
2025,2025-01-01,communication,69,MO,"Cooks, Restaurant"
2025,2025-01-01,preparation,1,MO,"Cooks, Restaurant"
2025,2025-01-01,app,22,MO,"Cooks, Restaurant"
2021,2021-01-01,detail,0,MO,Food Preparation Workers
2021,2021-01-01,arithmetic,0,MO,Food Preparation Workers
2021,2021-01-01,teamwork,0,MO,Food Preparation Workers
2021,2021-01-01,excel,1,MO,Food Preparation Workers
2021,2021-01-01,accountability,0,MO,Food Preparation Workers
2021,2021-01-01,preparation,0,MO,Food Preparation Workers
2021,2021-01-01,order,0,MO,Food Preparation Workers
2021,2021-01-01,office,0,MO,Food Preparation Workers
2021,2021-01-01,app,1,MO,Food Preparation Workers
2021,2021-01-01,word,3,MO,Food Preparation Workers
2021,2021-02-01,detail,0,MO,Food Preparation Workers
2021,2021-02-01,arithmetic,0,MO,Food Preparation Workers
2021,2021-02-01,teamwork,0,MO,Food Preparation Workers
2021,2021-02-01,excel,3,MO,Food Preparation Workers
2021,2021-02-01,accountability,0,MO,Food Preparation Workers
2021,2021-02-01,preparation,0,MO,Food Preparation Workers
2021,2021-02-01,order,0,MO,Food Preparation Workers
2021,2021-02-01,office,0,MO,Food Preparation Workers
2021,2021-02-01,app,3,MO,Food Preparation Workers
2021,2021-02-01,word,0,MO,Food Preparation Workers
2021,2021-03-01,detail,0,MO,Food Preparation Workers
2021,2021-03-01,arithmetic,0,MO,Food Preparation Workers
2021,2021-03-01,teamwork,0,MO,Food Preparation Workers
2021,2021-03-01,excel,6,MO,Food Preparation Workers
2021,2021-03-01,accountability,0,MO,Food Preparation Workers
2021,2021-03-01,preparation,3,MO,Food Preparation Workers
2021,2021-03-01,order,1,MO,Food Preparation Workers
2021,2021-03-01,office,0,MO,Food Preparation Workers
2021,2021-03-01,app,26,MO,Food Preparation Workers
2021,2021-03-01,word,1,MO,Food Preparation Workers
2021,2021-04-01,detail,1,MO,Food Preparation Workers
2021,2021-04-01,arithmetic,0,MO,Food Preparation Workers
2021,2021-04-01,teamwork,0,MO,Food Preparation Workers
2021,2021-04-01,excel,0,MO,Food Preparation Workers
2021,2021-04-01,accountability,0,MO,Food Preparation Workers
2021,2021-04-01,preparation,0,MO,Food Preparation Workers
2021,2021-04-01,order,0,MO,Food Preparation Workers
2021,2021-04-01,office,0,MO,Food Preparation Workers
2021,2021-04-01,app,11,MO,Food Preparation Workers
2021,2021-04-01,word,1,MO,Food Preparation Workers
2021,2021-05-01,detail,0,MO,Food Preparation Workers
2021,2021-05-01,arithmetic,0,MO,Food Preparation Workers
2021,2021-05-01,teamwork,0,MO,Food Preparation Workers
2021,2021-05-01,excel,0,MO,Food Preparation Workers
2021,2021-05-01,accountability,0,MO,Food Preparation Workers
2021,2021-05-01,preparation,0,MO,Food Preparation Workers
2021,2021-05-01,order,0,MO,Food Preparation Workers
2021,2021-05-01,office,0,MO,Food Preparation Workers
2021,2021-05-01,app,3,MO,Food Preparation Workers
2021,2021-05-01,word,1,MO,Food Preparation Workers
2021,2021-06-01,detail,0,MO,Food Preparation Workers
2021,2021-06-01,arithmetic,0,MO,Food Preparation Workers
2021,2021-06-01,teamwork,0,MO,Food Preparation Workers
2021,2021-06-01,excel,0,MO,Food Preparation Workers
2021,2021-06-01,accountability,0,MO,Food Preparation Workers
2021,2021-06-01,preparation,0,MO,Food Preparation Workers
2021,2021-06-01,order,0,MO,Food Preparation Workers
2021,2021-06-01,office,0,MO,Food Preparation Workers
2021,2021-06-01,app,4,MO,Food Preparation Workers
2021,2021-06-01,word,0,MO,Food Preparation Workers
2021,2021-07-01,detail,3,MO,Food Preparation Workers
2021,2021-07-01,arithmetic,0,MO,Food Preparation Workers
2021,2021-07-01,teamwork,0,MO,Food Preparation Workers
2021,2021-07-01,excel,0,MO,Food Preparation Workers
2021,2021-07-01,accountability,0,MO,Food Preparation Workers
2021,2021-07-01,preparation,1,MO,Food Preparation Workers
2021,2021-07-01,order,0,MO,Food Preparation Workers
2021,2021-07-01,office,0,MO,Food Preparation Workers
2021,2021-07-01,app,6,MO,Food Preparation Workers
2021,2021-07-01,word,0,MO,Food Preparation Workers
2021,2021-08-01,detail,5,MO,Food Preparation Workers
2021,2021-08-01,arithmetic,0,MO,Food Preparation Workers
2021,2021-08-01,teamwork,0,MO,Food Preparation Workers
2021,2021-08-01,excel,0,MO,Food Preparation Workers
2021,2021-08-01,accountability,0,MO,Food Preparation Workers
2021,2021-08-01,preparation,1,MO,Food Preparation Workers
2021,2021-08-01,order,0,MO,Food Preparation Workers
2021,2021-08-01,office,0,MO,Food Preparation Workers
2021,2021-08-01,app,13,MO,Food Preparation Workers
2021,2021-08-01,word,0,MO,Food Preparation Workers
2021,2021-09-01,detail,2,MO,Food Preparation Workers
2021,2021-09-01,arithmetic,0,MO,Food Preparation Workers
2021,2021-09-01,teamwork,0,MO,Food Preparation Workers
2021,2021-09-01,excel,0,MO,Food Preparation Workers
2021,2021-09-01,accountability,0,MO,Food Preparation Workers
2021,2021-09-01,preparation,0,MO,Food Preparation Workers
2021,2021-09-01,order,1,MO,Food Preparation Workers
2021,2021-09-01,office,0,MO,Food Preparation Workers
2021,2021-09-01,app,4,MO,Food Preparation Workers
2021,2021-09-01,word,0,MO,Food Preparation Workers
2021,2021-10-01,detail,3,MO,Food Preparation Workers
2021,2021-10-01,arithmetic,0,MO,Food Preparation Workers
2021,2021-10-01,teamwork,0,MO,Food Preparation Workers
2021,2021-10-01,excel,0,MO,Food Preparation Workers
2021,2021-10-01,accountability,0,MO,Food Preparation Workers
2021,2021-10-01,preparation,1,MO,Food Preparation Workers
2021,2021-10-01,order,2,MO,Food Preparation Workers
2021,2021-10-01,office,0,MO,Food Preparation Workers
2021,2021-10-01,app,5,MO,Food Preparation Workers
2021,2021-10-01,word,0,MO,Food Preparation Workers
2021,2021-11-01,detail,0,MO,Food Preparation Workers
2021,2021-11-01,arithmetic,0,MO,Food Preparation Workers
2021,2021-11-01,teamwork,0,MO,Food Preparation Workers
2021,2021-11-01,excel,0,MO,Food Preparation Workers
2021,2021-11-01,accountability,0,MO,Food Preparation Workers
2021,2021-11-01,preparation,1,MO,Food Preparation Workers
2021,2021-11-01,order,1,MO,Food Preparation Workers
2021,2021-11-01,office,0,MO,Food Preparation Workers
2021,2021-11-01,app,3,MO,Food Preparation Workers
2021,2021-11-01,word,0,MO,Food Preparation Workers
2021,2021-12-01,detail,0,MO,Food Preparation Workers
2021,2021-12-01,arithmetic,0,MO,Food Preparation Workers
2021,2021-12-01,teamwork,0,MO,Food Preparation Workers
2021,2021-12-01,excel,0,MO,Food Preparation Workers
2021,2021-12-01,accountability,0,MO,Food Preparation Workers
2021,2021-12-01,preparation,0,MO,Food Preparation Workers
2021,2021-12-01,order,0,MO,Food Preparation Workers
2021,2021-12-01,office,0,MO,Food Preparation Workers
2021,2021-12-01,app,10,MO,Food Preparation Workers
2021,2021-12-01,word,0,MO,Food Preparation Workers
2022,2022-01-01,detail,0,MO,Food Preparation Workers
2022,2022-01-01,arithmetic,0,MO,Food Preparation Workers
2022,2022-01-01,teamwork,0,MO,Food Preparation Workers
2022,2022-01-01,excel,0,MO,Food Preparation Workers
2022,2022-01-01,accountability,0,MO,Food Preparation Workers
2022,2022-01-01,preparation,1,MO,Food Preparation Workers
2022,2022-01-01,order,0,MO,Food Preparation Workers
2022,2022-01-01,office,0,MO,Food Preparation Workers
2022,2022-01-01,app,3,MO,Food Preparation Workers
2022,2022-01-01,word,0,MO,Food Preparation Workers
2022,2022-02-01,detail,0,MO,Food Preparation Workers
2022,2022-02-01,arithmetic,0,MO,Food Preparation Workers
2022,2022-02-01,teamwork,0,MO,Food Preparation Workers
2022,2022-02-01,excel,0,MO,Food Preparation Workers
2022,2022-02-01,accountability,0,MO,Food Preparation Workers
2022,2022-02-01,preparation,3,MO,Food Preparation Workers
2022,2022-02-01,order,1,MO,Food Preparation Workers
2022,2022-02-01,office,0,MO,Food Preparation Workers
2022,2022-02-01,app,23,MO,Food Preparation Workers
2022,2022-02-01,word,0,MO,Food Preparation Workers
2022,2022-03-01,detail,0,MO,Food Preparation Workers
2022,2022-03-01,arithmetic,0,MO,Food Preparation Workers
2022,2022-03-01,teamwork,0,MO,Food Preparation Workers
2022,2022-03-01,excel,0,MO,Food Preparation Workers
2022,2022-03-01,accountability,0,MO,Food Preparation Workers
2022,2022-03-01,preparation,1,MO,Food Preparation Workers
2022,2022-03-01,order,1,MO,Food Preparation Workers
2022,2022-03-01,office,0,MO,Food Preparation Workers
2022,2022-03-01,app,15,MO,Food Preparation Workers
2022,2022-03-01,word,0,MO,Food Preparation Workers
2022,2022-04-01,detail,1,MO,Food Preparation Workers
2022,2022-04-01,arithmetic,0,MO,Food Preparation Workers
2022,2022-04-01,teamwork,0,MO,Food Preparation Workers
2022,2022-04-01,excel,0,MO,Food Preparation Workers
2022,2022-04-01,accountability,0,MO,Food Preparation Workers
2022,2022-04-01,preparation,0,MO,Food Preparation Workers
2022,2022-04-01,order,1,MO,Food Preparation Workers
2022,2022-04-01,office,0,MO,Food Preparation Workers
2022,2022-04-01,app,8,MO,Food Preparation Workers
2022,2022-04-01,word,0,MO,Food Preparation Workers
2022,2022-05-01,detail,0,MO,Food Preparation Workers
2022,2022-05-01,arithmetic,0,MO,Food Preparation Workers
2022,2022-05-01,teamwork,0,MO,Food Preparation Workers
2022,2022-05-01,excel,0,MO,Food Preparation Workers
2022,2022-05-01,accountability,0,MO,Food Preparation Workers
2022,2022-05-01,preparation,0,MO,Food Preparation Workers
2022,2022-05-01,order,1,MO,Food Preparation Workers
2022,2022-05-01,office,0,MO,Food Preparation Workers
2022,2022-05-01,app,8,MO,Food Preparation Workers
2022,2022-05-01,word,0,MO,Food Preparation Workers
2022,2022-06-01,detail,0,MO,Food Preparation Workers
2022,2022-06-01,arithmetic,0,MO,Food Preparation Workers
2022,2022-06-01,teamwork,0,MO,Food Preparation Workers
2022,2022-06-01,excel,0,MO,Food Preparation Workers
2022,2022-06-01,accountability,0,MO,Food Preparation Workers
2022,2022-06-01,preparation,0,MO,Food Preparation Workers
2022,2022-06-01,order,1,MO,Food Preparation Workers
2022,2022-06-01,office,0,MO,Food Preparation Workers
2022,2022-06-01,app,6,MO,Food Preparation Workers
2022,2022-06-01,word,0,MO,Food Preparation Workers
2022,2022-07-01,detail,0,MO,Food Preparation Workers
2022,2022-07-01,arithmetic,0,MO,Food Preparation Workers
2022,2022-07-01,teamwork,0,MO,Food Preparation Workers
2022,2022-07-01,excel,0,MO,Food Preparation Workers
2022,2022-07-01,accountability,0,MO,Food Preparation Workers
2022,2022-07-01,preparation,0,MO,Food Preparation Workers
2022,2022-07-01,order,0,MO,Food Preparation Workers
2022,2022-07-01,office,0,MO,Food Preparation Workers
2022,2022-07-01,app,6,MO,Food Preparation Workers
2022,2022-07-01,word,0,MO,Food Preparation Workers
2022,2022-08-01,detail,1,MO,Food Preparation Workers
2022,2022-08-01,arithmetic,0,MO,Food Preparation Workers
2022,2022-08-01,teamwork,0,MO,Food Preparation Workers
2022,2022-08-01,excel,0,MO,Food Preparation Workers
2022,2022-08-01,accountability,0,MO,Food Preparation Workers
2022,2022-08-01,preparation,0,MO,Food Preparation Workers
2022,2022-08-01,order,1,MO,Food Preparation Workers
2022,2022-08-01,office,0,MO,Food Preparation Workers
2022,2022-08-01,app,11,MO,Food Preparation Workers
2022,2022-08-01,word,0,MO,Food Preparation Workers
2022,2022-09-01,detail,0,MO,Food Preparation Workers
2022,2022-09-01,arithmetic,0,MO,Food Preparation Workers
2022,2022-09-01,teamwork,0,MO,Food Preparation Workers
2022,2022-09-01,excel,0,MO,Food Preparation Workers
2022,2022-09-01,accountability,0,MO,Food Preparation Workers
2022,2022-09-01,preparation,0,MO,Food Preparation Workers
2022,2022-09-01,order,2,MO,Food Preparation Workers
2022,2022-09-01,office,0,MO,Food Preparation Workers
2022,2022-09-01,app,9,MO,Food Preparation Workers
2022,2022-09-01,word,0,MO,Food Preparation Workers
2022,2022-10-01,detail,0,MO,Food Preparation Workers
2022,2022-10-01,arithmetic,0,MO,Food Preparation Workers
2022,2022-10-01,teamwork,0,MO,Food Preparation Workers
2022,2022-10-01,excel,0,MO,Food Preparation Workers
2022,2022-10-01,accountability,0,MO,Food Preparation Workers
2022,2022-10-01,preparation,0,MO,Food Preparation Workers
2022,2022-10-01,order,4,MO,Food Preparation Workers
2022,2022-10-01,office,0,MO,Food Preparation Workers
2022,2022-10-01,app,6,MO,Food Preparation Workers
2022,2022-10-01,word,0,MO,Food Preparation Workers
2022,2022-11-01,detail,1,MO,Food Preparation Workers
2022,2022-11-01,arithmetic,0,MO,Food Preparation Workers
2022,2022-11-01,teamwork,0,MO,Food Preparation Workers
2022,2022-11-01,excel,0,MO,Food Preparation Workers
2022,2022-11-01,accountability,0,MO,Food Preparation Workers
2022,2022-11-01,preparation,1,MO,Food Preparation Workers
2022,2022-11-01,order,2,MO,Food Preparation Workers
2022,2022-11-01,office,0,MO,Food Preparation Workers
2022,2022-11-01,app,8,MO,Food Preparation Workers
2022,2022-11-01,word,0,MO,Food Preparation Workers
2022,2022-12-01,detail,3,MO,Food Preparation Workers
2022,2022-12-01,arithmetic,0,MO,Food Preparation Workers
2022,2022-12-01,teamwork,0,MO,Food Preparation Workers
2022,2022-12-01,excel,0,MO,Food Preparation Workers
2022,2022-12-01,accountability,0,MO,Food Preparation Workers
2022,2022-12-01,preparation,2,MO,Food Preparation Workers
2022,2022-12-01,order,1,MO,Food Preparation Workers
2022,2022-12-01,office,0,MO,Food Preparation Workers
2022,2022-12-01,app,6,MO,Food Preparation Workers
2022,2022-12-01,word,0,MO,Food Preparation Workers
